,Errors,Epochs,Denominator,Algorithm,Parameters
9468,0.06767679932807838,12,spatial,LAIS,"(1, 3)"
9469,1.8810654648170009,12,-,HAM,"(1, 3)"
9470,0.11131638051850913,12,spatial,LAIS,"(1, 5)"
9471,5.226980863207446,12,-,HAM,"(1, 5)"
9472,1.8887641389307868,12,temporal,LAIS,"(0.25, 1)"
9473,1.2955632413402065,12,temporal,LAIS,"(0.5, 1)"
9474,2.206601834789704,12,temporal,LAIS,"(1, 3)"
9475,0.3868541898471188,12,temporal,LAIS,"(1, 5)"
9476,0.12375558772200827,12,all,LAIS,"(0.25, 1)"
9477,0.10808639560629207,12,all,LAIS,"(0.5, 1)"
9478,0.14638587416647886,12,all,LAIS,"(1, 3)"
9479,0.20658964974484467,12,all,LAIS,"(1, 5)"
9480,5.378115226418434,24,-,HAM,"(0.25, 1)"
9481,4.92019370573047,24,-,HAM,"(0.5, 1)"
9482,0.7386245911181997,24,-,HAM,"(1, 3)"
9483,4.653404068945197,24,-,HAM,"(1, 5)"
9484,0.09752807759171886,12,spatial,LAIS,"(0.25, 1)"
9485,7.218440891166002,12,-,HAM,"(0.25, 1)"
9486,0.08055763789142974,12,spatial,LAIS,"(0.5, 1)"
9487,5.676305409547973,12,-,HAM,"(0.5, 1)"
9488,0.12027699233134573,12,spatial,LAIS,"(1, 3)"
9489,1.5607725561497987,12,-,HAM,"(1, 3)"
9490,0.19084852834917804,12,spatial,LAIS,"(1, 5)"
9491,3.5272530776630138,12,-,HAM,"(1, 5)"
9492,0.9853246160582476,12,temporal,LAIS,"(0.25, 1)"
9493,0.4231590115207573,12,temporal,LAIS,"(0.5, 1)"
9494,0.5714577844709439,12,temporal,LAIS,"(1, 3)"
9495,0.44448470935254586,12,temporal,LAIS,"(1, 5)"
9496,0.052791006824829366,12,all,LAIS,"(0.25, 1)"
9497,0.1411915752753236,12,all,LAIS,"(0.5, 1)"
9498,0.0694597334631997,12,all,LAIS,"(1, 3)"
9499,0.115482949768148,12,all,LAIS,"(1, 5)"
9500,3.5679999252384262,24,-,HAM,"(0.25, 1)"
9501,5.220987619870254,24,-,HAM,"(0.5, 1)"
9502,1.0475991392321578,24,-,HAM,"(1, 3)"
9503,7.061617158223133,24,-,HAM,"(1, 5)"
9504,0.1971278733859444,12,spatial,LAIS,"(0.25, 1)"
9505,6.453898687181263,12,-,HAM,"(0.25, 1)"
9506,0.13789426304040248,12,spatial,LAIS,"(0.5, 1)"
9507,5.8915695022016905,12,-,HAM,"(0.5, 1)"
9508,0.09744373203031664,12,spatial,LAIS,"(1, 3)"
9509,1.761075284746261,12,-,HAM,"(1, 3)"
9510,0.05315133706460458,12,spatial,LAIS,"(1, 5)"
9511,4.252695441966127,12,-,HAM,"(1, 5)"
